1,0,00000000000000000000000000000000e+000
2,0,00000000000000000000000000000000e+000
3,9,80854034423828130000000000000000e-004
4,9,81330871582031250000000000000000e-004
5,9,81330871582031250000000000000000e-004
6,9,81330871582031250000000000000000e-004
7,9,81330871582031250000000000000000e-004
8,9,82284545898437500000000000000000e-004
9,9,82999801635742190000000000000000e-004
10,9,83476638793945310000000000000000e-004
11,9,83953475952148440000000000000000e-004
12,9,93251800537109380000000000000000e-004
13,9,93967056274414060000000000000000e-004
14,9,94920730590820310000000000000000e-004
15,9,95874404907226560000000000000000e-004
16,9,96351242065429690000000000000000e-004
17,9,96351242065429690000000000000000e-004
18,9,96351242065429690000000000000000e-004
19,9,96589660644531250000000000000000e-004
20,9,96828079223632810000000000000000e-004
21,9,96828079223632810000000000000000e-004
22,9,96828079223632810000000000000000e-004
23,9,97543334960937500000000000000000e-004
24,9,97781753540039060000000000000000e-004
25,9,98020172119140630000000000000000e-004
26,9,98020172119140630000000000000000e-004
27,9,98258590698242190000000000000000e-004
28,9,98258590698242190000000000000000e-004
29,9,98258590698242190000000000000000e-004
30,9,98258590698242190000000000000000e-004
31,9,98258590698242190000000000000000e-004
32,9,98258590698242190000000000000000e-004
33,9,98258590698242190000000000000000e-004
34,9,98497009277343750000000000000000e-004
35,9,98497009277343750000000000000000e-004
36,9,98497009277343750000000000000000e-004
37,9,98497009277343750000000000000000e-004
38,9,98497009277343750000000000000000e-004
39,9,98497009277343750000000000000000e-004
40,9,98497009277343750000000000000000e-004
41,9,98497009277343750000000000000000e-004
42,9,98497009277343750000000000000000e-004
43,9,98497009277343750000000000000000e-004
44,9,98497009277343750000000000000000e-004
45,9,98735427856445310000000000000000e-004
46,9,98735427856445310000000000000000e-004
47,9,98735427856445310000000000000000e-004
48,9,98735427856445310000000000000000e-004
49,9,98735427856445310000000000000000e-004
50,9,98735427856445310000000000000000e-004
51,9,98735427856445310000000000000000e-004
52,9,98735427856445310000000000000000e-004
53,9,98735427856445310000000000000000e-004
54,9,98735427856445310000000000000000e-004
55,9,98735427856445310000000000000000e-004
56,9,98735427856445310000000000000000e-004
57,9,98735427856445310000000000000000e-004
58,9,98735427856445310000000000000000e-004
59,9,98735427856445310000000000000000e-004
60,9,98735427856445310000000000000000e-004
61,9,98735427856445310000000000000000e-004
62,9,98735427856445310000000000000000e-004
63,9,98735427856445310000000000000000e-004
64,9,98735427856445310000000000000000e-004
65,9,98735427856445310000000000000000e-004
66,9,98735427856445310000000000000000e-004
67,9,98735427856445310000000000000000e-004
68,9,98735427856445310000000000000000e-004
69,9,98735427856445310000000000000000e-004
70,9,98735427856445310000000000000000e-004
71,9,98735427856445310000000000000000e-004
72,9,98735427856445310000000000000000e-004
73,9,98735427856445310000000000000000e-004
74,9,98735427856445310000000000000000e-004
75,9,98735427856445310000000000000000e-004
76,9,98735427856445310000000000000000e-004
77,9,98735427856445310000000000000000e-004
78,9,98735427856445310000000000000000e-004
79,9,98735427856445310000000000000000e-004
80,9,98735427856445310000000000000000e-004
81,9,98735427856445310000000000000000e-004
82,9,98735427856445310000000000000000e-004
83,9,98735427856445310000000000000000e-004
84,9,98735427856445310000000000000000e-004
85,9,98973846435546880000000000000000e-004
86,9,98973846435546880000000000000000e-004
87,9,98973846435546880000000000000000e-004
88,9,98973846435546880000000000000000e-004
89,9,98973846435546880000000000000000e-004
90,9,98973846435546880000000000000000e-004
91,9,98973846435546880000000000000000e-004
92,9,98973846435546880000000000000000e-004
93,9,98973846435546880000000000000000e-004
94,9,98973846435546880000000000000000e-004
95,9,98973846435546880000000000000000e-004
96,9,98973846435546880000000000000000e-004
97,9,98973846435546880000000000000000e-004
98,9,98973846435546880000000000000000e-004
99,9,98973846435546880000000000000000e-004
100,9,98973846435546880000000000000000e-004
101,9,98973846435546880000000000000000e-004
102,9,99212265014648440000000000000000e-004
103,9,99212265014648440000000000000000e-004
104,9,99212265014648440000000000000000e-004
105,9,99212265014648440000000000000000e-004
106,9,99212265014648440000000000000000e-004
107,9,99212265014648440000000000000000e-004
108,9,99212265014648440000000000000000e-004
109,9,99212265014648440000000000000000e-004
110,9,99212265014648440000000000000000e-004
111,9,99212265014648440000000000000000e-004
112,9,99212265014648440000000000000000e-004
113,9,99212265014648440000000000000000e-004
114,9,99212265014648440000000000000000e-004
115,9,99212265014648440000000000000000e-004
116,9,99212265014648440000000000000000e-004
117,9,99212265014648440000000000000000e-004
118,9,99212265014648440000000000000000e-004
119,9,99212265014648440000000000000000e-004
120,9,99212265014648440000000000000000e-004
121,9,99212265014648440000000000000000e-004
122,9,99212265014648440000000000000000e-004
123,9,99212265014648440000000000000000e-004
124,9,99212265014648440000000000000000e-004
125,9,99212265014648440000000000000000e-004
126,9,99212265014648440000000000000000e-004
127,9,99212265014648440000000000000000e-004
128,9,99212265014648440000000000000000e-004
129,9,99212265014648440000000000000000e-004
130,9,99212265014648440000000000000000e-004
131,9,99212265014648440000000000000000e-004
132,9,99212265014648440000000000000000e-004
133,9,99212265014648440000000000000000e-004
134,9,99212265014648440000000000000000e-004
135,9,99212265014648440000000000000000e-004
136,9,99212265014648440000000000000000e-004
137,9,99212265014648440000000000000000e-004
138,9,99212265014648440000000000000000e-004
139,9,99212265014648440000000000000000e-004
140,9,99212265014648440000000000000000e-004
141,9,99212265014648440000000000000000e-004
